"Sort Key","Type","Name","Version","Name Space Id","Description","Steward","Value Type","Minimum Cardinality","Maximum Cardinality","Minimum Value","Maximum Value","Minimum Characters","Maximum Characters","Unit of Measure Type","Specified Unit Id","Attribute Concept","Conceptual Domain"
"cassini:CIRS_Specific_Attributes:1      ","Class","CIRS_Specific_Attributes","1.0.0.0","cassini","The CIRS Specific Attributes class provides local attributes used by CIRS observations and derived products.","atm","","","","","","","","","","",""
"cassini:CIRS_Specific_Attributes:2       cassini:mission_phase_name:1            ","Attribute","mission_phase_name","n/a","cassini","The mission_phase_name identifies a time period within the mission.","atm","ASCII_Short_String_Preserved","0","*","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cassini:CIRS_Specific_Attributes:2       cassini:spacecraft_clock_stop_count:1   ","Attribute","spacecraft_clock_stop_count","n/a","cassini","The spacecraft_clock_stop_count attribute provides the value of the spacecraft clock at the actual end of image acquisition. There may be small inconsistencies with stop_date_time due to varying correlation between UTC and the spacecraft clock. For purposes of data analysis the spacecraft clock value should be used. The format of this field is compatible with the NAIF Toolkit software where s = seconds converted from the clock's coarse counter and m = seconds converted from the clock's fine counter. A value of 9999999999.99 indicates the information was not provided in the PDS3 label or index.","atm","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cassini:CIRS_Specific_Attributes:2       cassini:line_name:1                     ","Attribute","line_name","n/a","cassini","Coordinate name for the line axis","atm","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cassini:CIRS_Specific_Attributes:2       cassini:sample_name:1                   ","Attribute","sample_name","n/a","cassini","Coordinate name for the sample axis","atm","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cassini:CIRS_Specific_Attributes:2       cassini:first_line_center:1             ","Attribute","first_line_center","n/a","cassini","Line coordinate at the center of the first line element","atm","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"cassini:CIRS_Specific_Attributes:2       cassini:first_sample_center:1           ","Attribute","first_sample_center","n/a","cassini","Sample coordinate at the center of the first sample element","atm","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"cassini:CIRS_Specific_Attributes:2       cassini:last_line_center:1              ","Attribute","last_line_center","n/a","cassini","Line coordinate at the center of the last line element","atm","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"cassini:CIRS_Specific_Attributes:2       cassini:last_sample_center:1            ","Attribute","last_sample_center","n/a","cassini","Sample coordinate at the center of the last sample element","atm","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"cassini:CIRS_Specific_Attributes:2       cassini:line_center:1                   ","Attribute","line_center","n/a","cassini","For equirectangular cubes, this is the latitude of the pixel center, in degrees. For point perspective cubes, it is the scaled offset from the body center, in the direction of increasing J2000 Declination, in milliradians.","atm","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"cassini:CIRS_Specific_Attributes:2       cassini:sample_center:1                 ","Attribute","sample_center","n/a","cassini","For equirectangular cubes, this is the West longitude of the pixel center, in degrees. For point perspective cubes, it is the scaled offset from the body center, in the direction of decreasing J2000 Right Ascension, in milliradians.","atm","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"cassini:CIRS_Specific_Attributes:2       cassini:total_spectral_power:1          ","Attribute","total_spectral_power","n/a","cassini","The integrated radiance under the power spectrum.","atm","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"cassini:CIRS_Specific_Attributes:2       cassini:focal_plane:1                   ","Attribute","focal_plane","n/a","cassini","Focal plane used in CIRS observations.","atm","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"cassini:CIRS_Specific_Attributes:2       cassini:focal_plane:2                    Value:1","Value","1","","","Focal plane 1"
"cassini:CIRS_Specific_Attributes:2       cassini:focal_plane:2                    Value:3","Value","3","","","Focal plane 3"
"cassini:CIRS_Specific_Attributes:2       cassini:focal_plane:2                    Value:4","Value","4","","","Focal plane 4"
"cassini:CIRS_Cubes_Specific_Attributes:1","Class","CIRS_Cubes_Specific_Attributes","1.0.0.0","cassini","The CIRS Cubes Specific Attributes class provides local attributes used by CIRS higher order products.","atm","","","","","","","","","","",""
"cassini:CIRS_Cubes_Specific_Attributes:2 cassini:mean_body_angular_semidiameter:1","Attribute","mean_body_angular_semidiameter","n/a","cassini","The mean equatorial angular radius of the body as seen by the spacecraft","atm","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"cassini:CIRS_Cubes_Specific_Attributes:2 cassini:mean_body_phase_angle:1         ","Attribute","mean_body_phase_angle","n/a","cassini","The mean angle between the radial vector of the spacecraft and the radial vector of the Sun, from the center of the body. ","atm","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"cassini:CIRS_Cubes_Specific_Attributes:2 cassini:mean_boresight_latitude_zpd:1   ","Attribute","mean_boresight_latitude_zpd","n/a","cassini","The mean planetographic latitude of the boresight at the ZPD time.","atm","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"cassini:CIRS_Cubes_Specific_Attributes:2 cassini:mean_boresight_local_time:1     ","Attribute","mean_boresight_local_time","n/a","cassini","The mean local solar time in hours since midnight.","atm","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"cassini:CIRS_Cubes_Specific_Attributes:2 cassini:mean_boresight_longitude_zpd:1  ","Attribute","mean_boresight_longitude_zpd","n/a","cassini","The mean west longitude of the boresight at the ZPD time.","atm","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"cassini:CIRS_Cubes_Specific_Attributes:2 cassini:mean_boresight_right_ascension:1","Attribute","mean_boresight_right_ascension","n/a","cassini","The mean right ascension of the boresight in the J2000 coordinate system.","atm","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"cassini:CIRS_Cubes_Specific_Attributes:2 cassini:mean_boresight_solar_phase:1    ","Attribute","mean_boresight_solar_phase","n/a","cassini","The mean angle between the direction vector of the Sun and the normal to the surface at the point at which the boresight intersects the surface. ","atm","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"cassini:CIRS_Cubes_Specific_Attributes:2 cassini:mean_boresight_solar_zenith:1   ","Attribute","mean_boresight_solar_zenith","n/a","cassini","The mean angle between the direction vector of the Sun and the normal to the surface at the point at which the boresight intersects the surface.","atm","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"cassini:CIRS_Cubes_Specific_Attributes:2 cassini:mean_emission_angle_fov:1       ","Attribute","mean_emission_angle_fov","n/a","cassini","The average of the values of the emission angle (angle between the surface normal and the spacecraft direction) over the field of view. Unit is degrees. ","atm","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"cassini:CIRS_Cubes_Specific_Attributes:2 cassini:mean_ring_boresight_emission_angle:1","Attribute","mean_ring_boresight_emission_angle","n/a","cassini","The emission angle, the angle between the surface normal vector at the intercept point and a vector from the intercept point to the spacecraft, measured at the intersection of the boresight and the ring plane. ","atm","ASCII_Real","0","1","-200","180","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"cassini:CIRS_Cubes_Specific_Attributes:2 cassini:mean_ring_boresight_local_time:1","Attribute","mean_ring_boresight_local_time","n/a","cassini","The local solar time at the intersection of the boresight and the ring plane in the primary's coordinate system. Unit is fractional hours since midnight. Example : if the local time is 03:45:10 (HH:MM:SS) it will be stored as 3.4527778. ","atm","ASCII_Real","0","1","0.","24.","Unbounded","Unbounded","Units_of_Time","none","TBD_classConcept","REAL"
"cassini:CIRS_Cubes_Specific_Attributes:2 cassini:mean_ring_boresight_longitude_zpd:1","Attribute","mean_ring_boresight_longitude_zpd","n/a","cassini","The mean_ring_boresight_longitude_zpd, is the longitude of the intersection of the boresight and the ring plane at the ZPD time. Longitudes are measured eastwards in an inertial frame from the intersection of the ascending node of the ring plane on the Earth’s mean equator of J2000. ","atm","ASCII_Real","0","1","0","360","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"cassini:CIRS_Cubes_Specific_Attributes:2 cassini:mean_ring_boresight_radius_zpd:1","Attribute","mean_ring_boresight_radius_zpd","n/a","cassini","The mean_ring_boresight_radius_zpd, is the ring radius, in km, of the intersection of the boresight and the ring plane at the ZPD time. Ring radius is measured from the center of mass of the planet along the nominal ring plane. ","atm","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Length","none","TBD_classConcept","REAL"
"cassini:CIRS_Cubes_Specific_Attributes:2 cassini:mean_ring_boresight_solar_phase:1","Attribute","mean_ring_boresight_solar_phase","n/a","cassini","The mean_ring_boresight_solar_phase is The mean angle between a vector to the Sun and the boresight vector, measured at the point at which the boresight vector intersects the ring plane. ","atm","ASCII_Real","0","1","0","180","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"cassini:CIRS_Cubes_Specific_Attributes:2 cassini:mean_ring_boresight_solar_zenith:1","Attribute","mean_ring_boresight_solar_zenith","n/a","cassini","The mean_ring_boresight_solar_zenith is the angle between the direction vector of the Sun and the normal to the ring plane at the point at which the boresight intersects the ring plane. Unit is degrees. ","atm","ASCII_Real","0","1","0","180","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"cassini:CIRS_Cubes_Specific_Attributes:2 cassini:mean_ring_boresight_spacecraft_range:1","Attribute","mean_ring_boresight_spacecraft_range","n/a","cassini","The mean_ring_boresight_spacecraft_range, is the distance from the intersection of the boresight with the ring plane to the space-craft. ","atm","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Length","none","TBD_classConcept","REAL"
"cassini:CIRS_Cubes_Specific_Attributes:2 cassini:equirectangular_min_footprint_width:1","Attribute","equirectangular_min_footprint_width","n/a","cassini"," The PDS3 name for this attribute was CSS:MIN_FOOTPRINT_SAMPLE (with MAP_PROJECTION_TYPE = EQUIRECTANGULAR), and was defined as ""Minimum size of footprints along the sample axis"". The meaning of this is unclear, but we believe it means the (angular) length along the horizontal direction of the smallest footprint (a CIRS detector) on the pixel grid, and have renamed it in PDS4 accordingly as equirectangular_min_footprint_width. The equirectangular projection is used for observations of Saturn and its satellites, but not for the rings. The sample coordinate is West longitude (in units of degrees), which decreases with increasing sample index, so that surface features appear correctly when the cube line/sample planes are displayed with sample index increasing from left to right. CAVEAT USOR: Several examples of CIRS cubes do not appear to correctly identify their min/max footprint width/heights. For example, some using equirectangular projection list their max footprint width as 360 deg, even when there is no wrapping. ","atm","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"cassini:CIRS_Cubes_Specific_Attributes:2 cassini:equirectangular_max_footprint_width:1","Attribute","equirectangular_max_footprint_width","n/a","cassini"," The PDS3 name for this attribute was CSS:MAX_FOOTPRINT_SAMPLE (with MAP_PROJECTION_TYPE = EQUIRECTANGULAR), and was defined as ""Maximum size of footprints along the sample axis"". The meaning of this is unclear, but we believe it means the (angular) length along the horizontal direction of the largest footprint (a CIRS detector) on the pixel grid, and have renamed it in PDS4 accordingly as equirectangular_max_footprint_width. The equirectangular projection is used for observations of Saturn and its satellites, but not for the rings. The sample coordinate is West longitude (in units of degrees), which decreases with increasing sample index, so that surface features appear correctly when the cube line/sample planes are displayed with sample index increasing from left to right. CAVEAT USOR: Several examples of CIRS cubes do not appear to correctly identify their min/max footprint width/heights. For example, some using equirectangular projection list their max footprint width as 360 deg, even when there is no wrapping. ","atm","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"cassini:CIRS_Cubes_Specific_Attributes:2 cassini:equirectangular_min_footprint_height:1","Attribute","equirectangular_min_footprint_height","n/a","cassini"," The PDS3 name for this attribute was CSS:MIN_FOOTPRINT_LINE (with MAP_PROJECTION_TYPE = EQUIRECTANGULAR), and was defined as ""Minimum size of footprints along the line axis"". The meaning of this is unclear, but we believe it means the (angular) length along the vertical direction of the smallest footprint (a CIRS detector) on the pixel grid, and have renamed it in PDS4 accordingly as equirectangular_min_footprint_height. The equirectangular projection is used for observations of Saturn and its satellites, but not for the rings. The line coordinate is planetocentric or planetographic latitude (in units of degrees), which decreases with increasing sample index, so that map features appear correctly when the cube line/sample planes are displayed with sample index increasing from top to bottom. CAVEAT USOR: Several examples of CIRS cubes do not appear to correctly identify their min/max footprint width/heights. For example, some using equirectangular projection list their max footprint width as 360 deg, even when there is no wrapping. ","atm","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
